 6.68343918e+05  6.68343918e+05  0.00000000e+00  6.68343918e+05  7.99294729e-01 -3.35847567e-02  6.68343918e+05  7.98942560e-01 -2.51663616e-02  6.68343918e+05 -4.02114880e-03 -5.03327231e-04 
 6.87859912e+05  6.87859912e+05  0.00000000e+00  6.87859912e+05  7.99252946e-01 -3.45648472e-02  6.87859912e+05  7.98879942e-01 -2.58994275e-02  6.87859912e+05 -4.02240116e-03 -5.17988550e-04 
 7.07945784e+05  7.07945784e+05  0.00000000e+00  7.07945784e+05  7.99208687e-01 -3.55735027e-02  7.07945784e+05  7.98813618e-01 -2.66537366e-02  7.07945784e+05 -4.02372764e-03 -5.33074732e-04 
 7.28618175e+05  7.28618175e+05  0.00000000e+00  7.28618175e+05  7.99161807e-01 -3.66115522e-02  7.28618175e+05  7.98743370e-01 -2.74298946e-02  7.28618175e+05 -4.02513261e-03 -5.48597892e-04 
 7.49894209e+05  7.49894209e+05  0.00000000e+00  7.49894209e+05  7.99112150e-01 -3.76798489e-02  7.49894209e+05  7.98668965e-01 -2.82285235e-02  7.49894209e+05 -4.02662071e-03 -5.64570470e-04 
 7.71791516e+05  7.71791516e+05  0.00000000e+00  7.71791516e+05  7.99059552e-01 -3.87792700e-02  7.71791516e+05  7.98590158e-01 -2.90502620e-02  7.71791516e+05 -4.02819685e-03 -5.81005239e-04 
 7.94328235e+05  7.94328235e+05  0.00000000e+00  7.94328235e+05  7.99003839e-01 -3.99107181e-02  7.94328235e+05  7.98506689e-01 -2.98957659e-02  7.94328235e+05 -4.02986623e-03 -5.97915318e-04 
 8.17523038e+05  8.17523038e+05  0.00000000e+00  8.17523038e+05  7.98944826e-01 -4.10751215e-02  8.17523038e+05  7.98418282e-01 -3.07657085e-02  8.17523038e+05 -4.03163436e-03 -6.15314170e-04 
 8.41395142e+05  8.41395142e+05  0.00000000e+00  8.41395142e+05  7.98882317e-01 -4.22734349e-02  8.41395142e+05  7.98324647e-01 -3.16607809e-02  8.41395142e+05 -4.03350706e-03 -6.33215619e-04 
 8.65964323e+05  8.65964323e+05  0.00000000e+00  8.65964323e+05  7.98816107e-01 -4.35066404e-02  8.65964323e+05  7.98225474e-01 -3.25816923e-02  8.65964323e+05 -4.03549052e-03 -6.51633846e-04 
 8.91250938e+05  8.91250938e+05  0.00000000e+00  8.91250938e+05  7.98745975e-01 -4.47757479e-02  8.91250938e+05  7.98120437e-01 -3.35291704e-02  8.91250938e+05 -4.03759127e-03 -6.70583408e-04 
 9.17275935e+05  9.17275935e+05  0.00000000e+00  9.17275935e+05  7.98671690e-01 -4.60817959e-02  9.17275935e+05  7.98009189e-01 -3.45039617e-02  9.17275935e+05 -4.03981622e-03 -6.90079234e-04 
