 7.94328235e+02  7.94328235e+02  0.00000000e+00  7.94328235e+02  9.07441017e-01  4.10976206e-06  7.94328235e+02 -9.07441017e-05 -4.10976206e-10  7.94328235e+02  9.99092559e-01 -4.10976206e-09  7.94328235e+02  9.08348458e-01  4.11387182e-06 
 8.41395142e+02  8.41395142e+02  0.00000000e+00  8.41395142e+02  9.07441017e-01  4.35328077e-06  8.41395142e+02 -9.07441017e-05 -4.35328077e-10  8.41395142e+02  9.99092559e-01 -4.35328077e-09  8.41395142e+02  9.08348458e-01  4.35763405e-06 
 8.91250938e+02  8.91250938e+02  0.00000000e+00  8.91250938e+02  9.07441017e-01  4.61122887e-06  8.91250938e+02 -9.07441017e-05 -4.61122887e-10  8.91250938e+02  9.99092559e-01 -4.61122887e-09  8.91250938e+02  9.08348458e-01  4.61584010e-06 
 9.44060876e+02  9.44060876e+02  0.00000000e+00  9.44060876e+02  9.07441017e-01  4.88446136e-06  9.44060876e+02 -9.07441017e-05 -4.88446136e-10  9.44060876e+02  9.99092559e-01 -4.88446136e-09  9.44060876e+02  9.08348458e-01  4.88934582e-06 
 1.00000000e+03  1.00000000e+03  0.00000000e+00  1.00000000e+03  9.07441017e-01  5.17388389e-06  1.00000000e+03 -9.07441017e-05 -5.17388389e-10  1.00000000e+03  9.99092559e-01 -5.17388389e-09  1.00000000e+03  9.08348458e-01  5.17905777e-06 
 1.05925373e+03  1.05925373e+03  0.00000000e+00  1.05925373e+03  9.07441017e-01  5.48045578e-06  1.05925373e+03 -9.07441017e-05 -5.48045578e-10  1.05925373e+03  9.99092559e-01 -5.48045578e-09  1.05925373e+03  9.08348458e-01  5.48593623e-06 
 1.12201845e+03  1.12201845e+03  0.00000000e+00  1.12201845e+03  9.07441017e-01  5.80519320e-06  1.12201845e+03 -9.07441017e-05 -5.80519320e-10  1.12201845e+03  9.99092559e-01 -5.80519320e-09  1.12201845e+03  9.08348458e-01  5.81099839e-06 
 1.18850223e+03  1.18850223e+03  0.00000000e+00  1.18850223e+03  9.07441017e-01  6.14917251e-06  1.18850223e+03 -9.07441017e-05 -6.14917251e-10  1.18850223e+03  9.99092559e-01 -6.14917251e-09  1.18850223e+03  9.08348458e-01  6.15532169e-06 
 1.25892541e+03  1.25892541e+03  0.00000000e+00  1.25892541e+03  9.07441017e-01  6.51353389e-06  1.25892541e+03 -9.07441017e-05 -6.51353389e-10  1.25892541e+03  9.99092559e-01 -6.51353389e-09  1.25892541e+03  9.08348458e-01  6.52004742e-06 
 1.33352143e+03  1.33352143e+03  0.00000000e+00  1.33352143e+03  9.07441017e-01  6.89948503e-06  1.33352143e+03 -9.07441017e-05 -6.89948503e-10  1.33352143e+03  9.99092559e-01 -6.89948503e-09  1.33352143e+03  9.08348458e-01  6.90638452e-06 
 1.41253754e+03  1.41253754e+03  0.00000000e+00  1.41253754e+03  9.07441017e-01  7.30830522e-06  1.41253754e+03 -9.07441017e-05 -7.30830522e-10  1.41253754e+03  9.99092559e-01 -7.30830522e-09  1.41253754e+03  9.08348458e-01  7.31561352e-06 
 1.49623566e+03  1.49623566e+03  0.00000000e+00  1.49623566e+03  9.07441017e-01  7.74134952e-06  1.49623566e+03 -9.07441017e-05 -7.74134952e-10  1.49623566e+03  9.99092559e-01 -7.74134952e-09  1.49623566e+03  9.08348458e-01  7.74909087e-06 
 1.58489319e+03  1.58489319e+03  0.00000000e+00  1.58489319e+03  9.07441017e-01  8.20005331e-06  1.58489319e+03 -9.07441017e-05 -8.20005331e-10  1.58489319e+03  9.99092559e-01 -8.20005331e-09  1.58489319e+03  9.08348458e-01  8.20825336e-06 
 1.67880402e+03  1.67880402e+03  0.00000000e+00  1.67880402e+03  9.07441017e-01  8.68593701e-06  1.67880402e+03 -9.07441017e-05 -8.68593701e-10  1.67880402e+03  9.99092559e-01 -8.68593701e-09  1.67880402e+03  9.08348458e-01  8.69462294e-06 
 1.77827941e+03  1.77827941e+03  0.00000000e+00  1.77827941e+03  9.07441017e-01  9.20061112e-06  1.77827941e+03 -9.07441017e-05 -9.20061112e-10  1.77827941e+03  9.99092559e-01 -9.20061112e-09  1.77827941e+03  9.08348458e-01  9.20981173e-06 
 1.88364909e+03  1.88364909e+03  0.00000000e+00  1.88364909e+03  9.07441017e-01  9.74578159e-06  1.88364909e+03 -9.07441017e-05 -9.74578159e-10  1.88364909e+03  9.99092559e-01 -9.74578159e-09  1.88364909e+03  9.08348458e-01  9.75552737e-06 
 1.99526231e+03  1.99526231e+03  0.00000000e+00  1.99526231e+03  9.07441018e-01  1.03232554e-05  1.99526231e+03 -9.07441018e-05 -1.03232554e-09  1.99526231e+03  9.99092559e-01 -1.03232554e-08  1.99526231e+03  9.08348459e-01  1.03335787e-05 
 2.11348904e+03  2.11348904e+03  0.00000000e+00  2.11348904e+03  9.07441018e-01  1.09349468e-05  2.11348904e+03 -9.07441018e-05 -1.09349468e-09  2.11348904e+03  9.99092559e-01 -1.09349468e-08  2.11348904e+03  9.08348459e-01  1.09458817e-05 
 2.23872114e+03  2.23872114e+03  0.00000000e+00  2.23872114e+03  9.07441018e-01  1.15828831e-05  2.23872114e+03 -9.07441018e-05 -1.15828831e-09  2.23872114e+03  9.99092559e-01 -1.15828831e-08  2.23872114e+03  9.08348459e-01  1.15944660e-05 
 2.37137371e+03  2.37137371e+03  0.00000000e+00  2.37137371e+03  9.07441018e-01  1.22692120e-05  2.37137371e+03 -9.07441018e-05 -1.22692120e-09  2.37137371e+03  9.99092559e-01 -1.22692120e-08  2.37137371e+03  9.08348459e-01  1.22814812e-05 
 2.51188643e+03  2.51188643e+03  0.00000000e+00  2.51188643e+03  9.07441018e-01  1.29962085e-05  2.51188643e+03 -9.07441018e-05 -1.29962085e-09  2.51188643e+03  9.99092559e-01 -1.29962085e-08  2.51188643e+03  9.08348459e-01  1.30092047e-05 
 2.66072506e+03  2.66072506e+03  0.00000000e+00  2.66072506e+03  9.07441018e-01  1.37662822e-05  2.66072506e+03 -9.07441018e-05 -1.37662822e-09  2.66072506e+03  9.99092559e-01 -1.37662822e-08  2.66072506e+03  9.08348459e-01  1.37800485e-05 
 2.81838293e+03  2.81838293e+03  0.00000000e+00  2.81838293e+03  9.07441019e-01  1.45819857e-05  2.81838293e+03 -9.07441019e-05 -1.45819857e-09  2.81838293e+03  9.99092559e-01 -1.45819857e-08  2.81838293e+03  9.08348460e-01  1.45965677e-05 
