 7.52800000e-07  7.52800000e-07  7.52800000e-07 -9.99845249e-01  7.52800000e-07 -7.24072071e-01  7.52800000e-07  2.75773178e-04 
 7.62800000e-07  7.62800000e-07  7.62800000e-07 -9.96767671e-01  7.62800000e-07 -7.50117531e-01  7.62800000e-07  2.46650140e-04 
 7.72800000e-07  7.72800000e-07  7.72800000e-07 -9.89756307e-01  7.72800000e-07 -7.73199508e-01  7.72800000e-07  2.16556798e-04 
 7.82800000e-07  7.82800000e-07  7.82800000e-07 -9.78838826e-01  7.82800000e-07 -7.93227210e-01  7.82800000e-07  1.85611616e-04 
 7.92800000e-07  7.92800000e-07  7.92800000e-07 -9.64058316e-01  7.92800000e-07 -8.10121872e-01  7.92800000e-07  1.53936444e-04 
 8.02800000e-07  8.02800000e-07  8.02800000e-07 -9.45473108e-01  8.02800000e-07 -8.23817075e-01  8.02800000e-07  1.21656033e-04 
 8.12800000e-07  8.12800000e-07  8.12800000e-07 -9.23156550e-01  8.12800000e-07 -8.34259003e-01  8.12800000e-07  8.88975475e-05 
 8.22800000e-07  8.22800000e-07  8.22800000e-07 -8.97196715e-01  8.22800000e-07 -8.41406660e-01  8.22800000e-07  5.57900552e-05 
 8.32800000e-07  8.32800000e-07  8.32800000e-07 -8.67696054e-01  8.32800000e-07 -8.45232033e-01  8.32800000e-07  2.24640209e-05 
 8.42800000e-07  8.42800000e-07  8.42800000e-07 -8.34770994e-01  8.42800000e-07 -8.45720204e-01  8.42800000e-07 -1.09492110e-05 
 8.52800000e-07  8.52800000e-07  8.52800000e-07 -7.98551473e-01  8.52800000e-07 -8.42869409e-01  8.52800000e-07 -4.43179355e-05 
 8.62800000e-07  8.62800000e-07  8.62800000e-07 -7.59180435e-01  8.62800000e-07 -8.36691042e-01  8.62800000e-07 -7.75106076e-05 
 8.72800000e-07  8.72800000e-07  8.72800000e-07 -7.16813258e-01  8.72800000e-07 -8.27209620e-01  8.72800000e-07 -1.10396362e-04 
 8.82800000e-07  8.82800000e-07  8.82800000e-07 -6.71617147e-01  8.82800000e-07 -8.14462678e-01  8.82800000e-07 -1.42845531e-04 
 8.92800000e-07  8.92800000e-07  8.92800000e-07 -6.23770470e-01  8.92800000e-07 -7.98500624e-01  8.92800000e-07 -1.74730155e-04 
