 2.51188643e+01  2.51188643e+01  0.00000000e+00  2.51188643e+01  1.00000000e+00 -7.89132396e-06  2.51188643e+01 -1.24545773e-13 -1.57826479e-08  2.51188643e+01  1.00000000e+00 -7.89132396e-06 
 2.66072506e+01  2.66072506e+01  0.00000000e+00  2.66072506e+01  1.00000000e+00 -8.35891430e-06  2.66072506e+01 -1.39742818e-13 -1.67178286e-08  2.66072506e+01  1.00000000e+00 -8.35891430e-06 
 2.81838293e+01  2.81838293e+01  0.00000000e+00  2.81838293e+01  1.00000000e+00 -8.85421111e-06  2.81838293e+01 -1.56794282e-13 -1.77084222e-08  2.81838293e+01  1.00000000e+00 -8.85421111e-06 
 2.98538262e+01  2.98538262e+01  0.00000000e+00  2.98538262e+01  1.00000000e+00 -9.37885610e-06  2.98538262e+01 -1.75925680e-13 -1.87577122e-08  2.98538262e+01  1.00000000e+00 -9.37885610e-06 
 3.16227766e+01  3.16227766e+01  0.00000000e+00  3.16227766e+01  1.00000000e+00 -9.93458826e-06  3.16227766e+01 -1.97392016e-13 -1.98691765e-08  3.16227766e+01  1.00000000e+00 -9.93458826e-06 
 3.34965439e+01  3.34965439e+01  0.00000000e+00  3.34965439e+01  1.00000000e+00 -1.05232496e-05  3.34965439e+01 -2.21477350e-13 -2.10464993e-08  3.34965439e+01  1.00000000e+00 -1.05232496e-05 
 3.54813389e+01  3.54813389e+01  0.00000000e+00  3.54813389e+01  1.00000000e+00 -1.11467914e-05  3.54813389e+01 -2.48501740e-13 -2.22935827e-08  3.54813389e+01  1.00000000e+00 -1.11467914e-05 
 3.75837404e+01  3.75837404e+01  0.00000000e+00  3.75837404e+01  1.00000000e+00 -1.18072803e-05  3.75837404e+01 -2.78823839e-13 -2.36145606e-08  3.75837404e+01  1.00000000e+00 -1.18072803e-05 
 3.98107171e+01  3.98107171e+01  0.00000000e+00  3.98107171e+01  1.00000000e+00 -1.25069056e-05  3.98107171e+01 -3.12845236e-13 -2.50138112e-08  3.98107171e+01  1.00000000e+00 -1.25069056e-05 
 4.21696503e+01  4.21696503e+01  0.00000000e+00  4.21696503e+01  1.00000000e+00 -1.32479864e-05  4.21696503e+01 -3.51018260e-13 -2.64959727e-08  4.21696503e+01  1.00000000e+00 -1.32479864e-05 
 4.46683592e+01  4.46683592e+01  0.00000000e+00  4.46683592e+01  1.00000000e+00 -1.40329789e-05  4.46683592e+01 -3.93849016e-13 -2.80659578e-08  4.46683592e+01  1.00000000e+00 -1.40329789e-05 
